,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
1970,1970,1970,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Fahrt wohl!,534,545,character_speech,7,2,,GUDRUNA.,#gudruna,720.0,FEMALE,no_annotation,no_annotation,no_annotation
1971,1971,1971,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"ihr Freunde sonst,
              Fährliche, blutige Feinde nun!",546,609,character_speech,7,2,,GUDRUNA.,#gudruna,720.0,FEMALE,abhorrence,negative,emotions of rejection
1972,1972,1972,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Bleib' Alles zurück, blaß' Alles aus!",624,661,character_speech,7,2,,GUDRUNA.,#gudruna,720.0,FEMALE,suffering,negative,emotions of suffering and empathy
1973,1973,1973,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Einsiedlerin, trauernd süß,
              Senk' ich den trüben Blick, –
              Mein Weinen mir Weide, Thräne mein Trank!",677,804,character_speech,7,2,,GUDRUNA.,#gudruna,720.0,FEMALE,suffering,negative,emotions of suffering and empathy
1974,1974,1974,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Gut' Nacht, ihr allzumal.",819,844,character_speech,7,2,,GUDRUNA.,#gudruna,720.0,FEMALE,no_annotation,no_annotation,no_annotation
1975,1975,1975,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Ihr wohnt hier prächtig,
              Doch draussen wohnt sich's besser.",845,918,character_speech,7,2,,GUDRUNA.,#gudruna,720.0,FEMALE,no_annotation,no_annotation,no_annotation
1976,1976,1976,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Luft!,919,924,character_speech,7,2,,GUDRUNA.,#gudruna,720.0,FEMALE,anger,negative,emotions of rejection
1977,1977,1977,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Luft!,925,930,character_speech,7,2,,GUDRUNA.,#gudruna,720.0,FEMALE,anger,negative,emotions of rejection
1978,1978,1978,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Luft!,931,936,character_speech,7,2,,GUDRUNA.,#gudruna,720.0,FEMALE,anger,negative,emotions of rejection
1979,1979,1979,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Eilt ab.,0,8,stage_direction,7,2,speech_part,,#gudruna,720.0,FEMALE,no_annotation,no_annotation,no_annotation
1980,1980,1980,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Brynhildis lacht.,0,17,stage_direction,7,2,speech_part,,#gudruna,720.0,FEMALE,joy,positive,emotions of pleasure
1981,1981,1981,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Was?",0,19,character_speech,7,2,,GUNNAR.,#gunnar,721.0,MALE,no_annotation,no_annotation,no_annotation
1982,1982,1982,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Bricht das grause, höhnische Getön
              Durch deine bleichen Lippen wieder vor?",20,108,character_speech,7,2,,GUNNAR.,#gunnar,721.0,MALE,abhorrence,negative,emotions of rejection
1983,1983,1983,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"–
              Ha, du verdientest, deinen Bruder Atle
              Gefällt zu sehn vor dir in seinem Blut,
              Zu sorgen jetzt um seine Grabesfei'r,
              Wie wir um unsern Blutsfreund, unsern Bruder
              Nun jammern müssen, und auf dein Gebot!",109,382,character_speech,7,2,,GUNNAR.,#gunnar,721.0,MALE,no_annotation,no_annotation,no_annotation
1984,1984,1984,GerDracor/fouque-sigurd-der-schlangentoedter.xml,–,383,384,character_speech,7,2,,GUNNAR.,#gunnar,721.0,MALE,no_annotation,no_annotation,no_annotation
1985,1985,1985,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Ich klag' auch nicht, daß meinen Willen ihr
              Nachlässig ausgeführt.",0,95,character_speech,7,2,,BRYNHILDIS.,#brynhildis,722.0,FEMALE,suffering,negative,emotions of suffering and empathy
1986,1986,1986,GerDracor/fouque-sigurd-der-schlangentoedter.xml,– Ihr war't recht schnell.,96,122,character_speech,7,2,,BRYNHILDIS.,#brynhildis,722.0,FEMALE,no_annotation,no_annotation,no_annotation
1987,1987,1987,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"–
              Was Atle, meinen Bruder anbetrifft,
              Der achtet euer Drohen gleich dem Leuchten
              Hellblanker Schüsseln, überlebt euch all',
              Wird mächt'ger sein, als ihr.",123,332,character_speech,7,2,,BRYNHILDIS.,#brynhildis,722.0,FEMALE,no_annotation,no_annotation,no_annotation
1988,1988,1988,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Denn eu'r Geschlecht,
              Niflungen, wirft in's Unheil diese Schmachthat;
              Lasten auf euch wird Meineid's Buße schwer,
              Die ihr den Helden, stets an Hülfe reich,
              Den Frommen, der kein Böses euch gethan,
              Den Bessern viel als ihr, des Reiches Säule,
               Den Treuen gegen Gunnar, der sein Bett
              Geehrt mit scheidendem zweischneid'gem Schwerdt, –
              Die ihr so viele Männlichkeit und Frommheit
              Gestürzt mit Einem Schlag, der meuchlings traf.",333,883,character_speech,7,2,,BRYNHILDIS.,#brynhildis,722.0,FEMALE,suffering,negative,emotions of suffering and empathy
1989,1989,1989,GerDracor/fouque-sigurd-der-schlangentoedter.xml,O still!,0,8,character_speech,7,2,,GUNNAR.,#gunnar,723.0,MALE,no_annotation,no_annotation,no_annotation
1990,1990,1990,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Du reiß'st mein ganzes Herz entzwei.,9,45,character_speech,7,2,,GUNNAR.,#gunnar,723.0,MALE,suffering,negative,emotions of suffering and empathy
1991,1991,1991,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Hast mein's zerrissen mir durch argen Trug;
              Sigurd hat meine Treu' – will sie ihm wahren.",0,118,character_speech,7,2,,BRYNHILDIS.,#brynhildis,724.0,FEMALE,anger,negative,emotions of rejection
1992,1992,1992,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Denn was Niflungenlisten uns gestört,
              Mein holdes Lieb, vollende nun der Tod.",133,224,character_speech,7,2,,BRYNHILDIS.,#brynhildis,724.0,FEMALE,suffering,negative,emotions of suffering and empathy
1993,1993,1993,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Nicht solche Worte!,0,19,character_speech,7,2,,GUNNAR.,#gunnar,725.0,MALE,no_annotation,no_annotation,no_annotation
1994,1994,1994,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Sigurds Todesbraut
              Steht zürnend vor dir, ehrvergeßner Mann.",0,89,character_speech,7,2,,BRYNHILDIS.,#brynhildis,726.0,FEMALE,anger,negative,emotions of rejection
1995,1995,1995,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Nicht also.",0,26,character_speech,7,2,,GUNNAR.,#gunnar,727.0,MALE,no_annotation,no_annotation,no_annotation
1996,1996,1996,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Mildre dieser Augen Blitz,
              Laß' wieder leuchten sie in Lebenslust,
              Gönn' meinen Armen –",27,142,character_speech,7,2,,GUNNAR.,#gunnar,727.0,MALE,joy,positive,emotions of pleasure
1997,1997,1997,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Will sie umfassen.,0,18,stage_direction,7,2,speech_part,,#gunnar,727.0,MALE,love,positive,emotions of affection
1998,1998,1998,GerDracor/fouque-sigurd-der-schlangentoedter.xml,zurückspringend.,0,16,stage_direction,7,2,speech_part,,#brynhildis,728.0,FEMALE,no_annotation,no_annotation,no_annotation
1999,1999,1999,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Fort!,0,5,character_speech,7,2,,BRYNHILDIS,#brynhildis,728.0,FEMALE,no_annotation,no_annotation,no_annotation
2000,2000,2000,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Bin Leiche schon.,6,23,character_speech,7,2,,BRYNHILDIS,#brynhildis,728.0,FEMALE,no_annotation,no_annotation,no_annotation
2001,2001,2001,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Laß' ab, du thör'ger Bruder.",0,43,character_speech,7,2,,HÖGNE.,#hoegne,729.0,MALE,friendship,positive,emotions of affection
2002,2002,2002,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Zieht sie's hin
              In's dunkle Lager unter'n Runenstein,
              So laß' sie machen, lebend bringt sie noch
              Verderben über unsern ganzen Stamm.",44,218,character_speech,7,2,,HÖGNE.,#hoegne,729.0,MALE,abhorrence,negative,emotions of rejection
2003,2003,2003,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Erräthst es, Schwägerlein.",0,41,character_speech,7,2,,BRYNHILDIS.,#brynhildis,730.0,FEMALE,no_annotation,no_annotation,no_annotation
2004,2004,2004,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Ihr seid verloren;
              Doch ob ich leb' ob sterb' – ihr bleibt es doch.",42,123,character_speech,7,2,,BRYNHILDIS.,#brynhildis,730.0,FEMALE,love,positive,emotions of affection
2005,2005,2005,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Für's Schlimmste bürgt mir dieses gute Schwerdt,
              Das Gramur hieß in Sigurds Kämpfen hell.",0,118,character_speech,7,2,,HÖGNE.,#hoegne,731.0,MALE,"admiration, reverence",positive,emotions of affection
2006,2006,2006,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Was?,0,4,character_speech,7,2,,BRYNHILDIS.,#brynhildis,732.0,FEMALE,no_annotation,no_annotation,no_annotation
2007,2007,2007,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Solch ein Werkzeug wär' in deiner Hand?,5,44,character_speech,7,2,,BRYNHILDIS.,#brynhildis,732.0,FEMALE,no_annotation,no_annotation,no_annotation
2008,2008,2008,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Schau's hier.",0,28,character_speech,7,2,,HÖGNE.,#hoegne,733.0,MALE,no_annotation,no_annotation,no_annotation
2009,2009,2009,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Von Guttorms Leiche nahm ich's fort;
              Den traf's, und ward nun Sühngeld mir und Beute.",29,128,character_speech,7,2,,HÖGNE.,#hoegne,733.0,MALE,no_annotation,no_annotation,no_annotation
2010,2010,2010,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Das Gramur!",0,26,character_speech,7,2,,BRYNHILDIS.,#brynhildis,734.0,FEMALE,being moved,being moved,being moved
2011,2011,2011,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Ja!,27,30,character_speech,7,2,,BRYNHILDIS.,#brynhildis,734.0,FEMALE,no_annotation,no_annotation,no_annotation
2012,2012,2012,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Ja, ich erkenn' es wohl, –
              Ach, lieber Gramur, vielgeehrte Waffe!",31,110,character_speech,7,2,,BRYNHILDIS.,#brynhildis,734.0,FEMALE,no_annotation,no_annotation,no_annotation
2013,2013,2013,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"–
              Dank, Högne, daß du mir den Freund gezeigt.",111,170,character_speech,7,2,,BRYNHILDIS.,#brynhildis,734.0,FEMALE,no_annotation,no_annotation,no_annotation
2014,2014,2014,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"–
              Gold her!",171,196,character_speech,7,2,,BRYNHILDIS.,#brynhildis,734.0,FEMALE,no_annotation,no_annotation,no_annotation
2015,2015,2015,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Mein Gold all'!,197,212,character_speech,7,2,,BRYNHILDIS.,#brynhildis,734.0,FEMALE,love,positive,emotions of affection
2016,2016,2016,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Meine Dienerschaft!,213,232,character_speech,7,2,,BRYNHILDIS.,#brynhildis,734.0,FEMALE,"admiration, reverence",positive,emotions of affection
2017,2017,2017,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Was hast im Sinn?,0,17,character_speech,7,2,,GUNNAR.,#gunnar,735.0,MALE,no_annotation,no_annotation,no_annotation
2018,2018,2018,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Du weiß'st es ja, brauchst nichst
              Zu eifern ob des Bräut'gams blasser Nähe.",0,104,character_speech,7,2,,BRYNHILDIS.,#brynhildis,736.0,FEMALE,no_annotation,no_annotation,no_annotation
2019,2019,2019,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Der nach mir ausstreckt seine kalte Hand.,119,160,character_speech,7,2,,BRYNHILDIS.,#brynhildis,736.0,FEMALE,abhorrence,negative,emotions of rejection
2020,2020,2020,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Zofen und Diener Brynhildens treten auf, Gold herbeitragend.",0,60,stage_direction,7,2,speech_part,,#brynhildis,736.0,FEMALE,no_annotation,no_annotation,no_annotation
2021,2021,2021,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Streut's aus!",0,28,character_speech,7,2,,BRYNHILDIS.,#brynhildis,737.0,FEMALE,no_annotation,no_annotation,no_annotation
2022,2022,2022,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Die Schätze auf den Estrich aus!,29,61,character_speech,7,2,,BRYNHILDIS.,#brynhildis,737.0,FEMALE,no_annotation,no_annotation,no_annotation
2023,2023,2023,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Goldlager will ich!,77,96,character_speech,7,2,,BRYNHILDIS.,#brynhildis,737.0,FEMALE,anger,negative,emotions of rejection
2024,2024,2024,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Streut mehr Gold!,97,114,character_speech,7,2,,BRYNHILDIS.,#brynhildis,737.0,FEMALE,no_annotation,no_annotation,no_annotation
2025,2025,2025,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Noch mehr!,115,125,character_speech,7,2,,BRYNHILDIS.,#brynhildis,737.0,FEMALE,no_annotation,no_annotation,no_annotation
2026,2026,2026,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Es geschieht.,0,13,stage_direction,7,2,speech_part,,#brynhildis,737.0,FEMALE,no_annotation,no_annotation,no_annotation
2027,2027,2027,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Auf Gold schlief Faffner; nennt man doch seitdem
              Das Gold nur Faffners Lager.",0,106,character_speech,7,2,,BRYNHILDIS.,#brynhildis,738.0,FEMALE,no_annotation,no_annotation,no_annotation
2028,2028,2028,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"– Ach, du rufst
              Mich an aus tausend Stimmen, edler Held!",107,177,character_speech,7,2,,BRYNHILDIS.,#brynhildis,738.0,FEMALE,"admiration, reverence",positive,emotions of affection
2029,2029,2029,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"–
              Mehr Gold!",178,204,character_speech,7,2,,BRYNHILDIS.,#brynhildis,738.0,FEMALE,no_annotation,no_annotation,no_annotation
2030,2030,2030,GerDracor/fouque-sigurd-der-schlangentoedter.xml,– So!,205,210,character_speech,7,2,,BRYNHILDIS.,#brynhildis,738.0,FEMALE,being moved,being moved,being moved
2031,2031,2031,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Habt ihr alles ausgestreut?,211,238,character_speech,7,2,,BRYNHILDIS.,#brynhildis,738.0,FEMALE,no_annotation,no_annotation,no_annotation
2032,2032,2032,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"–
              Recht wohl.",239,266,character_speech,7,2,,BRYNHILDIS.,#brynhildis,738.0,FEMALE,no_annotation,no_annotation,no_annotation
2033,2033,2033,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Ein blanker Teppich liegt umher,
              Nun nehmt davon, was eure Seele freu't,
              Ihr, Zofen, Diener, nehmt.",267,394,character_speech,7,2,,BRYNHILDIS.,#brynhildis,738.0,FEMALE,no_annotation,no_annotation,no_annotation
2034,2034,2034,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Ich schenk' es Euch.,395,415,character_speech,7,2,,BRYNHILDIS.,#brynhildis,738.0,FEMALE,no_annotation,no_annotation,no_annotation
2035,2035,2035,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Was zögert ihr?,430,445,character_speech,7,2,,BRYNHILDIS.,#brynhildis,738.0,FEMALE,no_annotation,no_annotation,no_annotation
2036,2036,2036,GerDracor/fouque-sigurd-der-schlangentoedter.xml,'S ist meine letzte Gabe.,446,471,character_speech,7,2,,BRYNHILDIS.,#brynhildis,738.0,FEMALE,no_annotation,no_annotation,no_annotation
2037,2037,2037,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"–
              Wie?",472,492,character_speech,7,2,,BRYNHILDIS.,#brynhildis,738.0,FEMALE,no_annotation,no_annotation,no_annotation
2038,2038,2038,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Oder wollt ihr mir die Lagerstatt
              Nicht erst zerwühlen?",493,562,character_speech,7,2,,BRYNHILDIS.,#brynhildis,738.0,FEMALE,anger,negative,emotions of rejection
2039,2039,2039,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"– Das ist freilich recht;
              Doch wenn ich fort bin, bitt' euch, nehmt es all'.",563,653,character_speech,7,2,,BRYNHILDIS.,#brynhildis,738.0,FEMALE,no_annotation,no_annotation,no_annotation
2040,2040,2040,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Bis dahin – Ha, was zögr' ich?",668,698,character_speech,7,2,,BRYNHILDIS.,#brynhildis,738.0,FEMALE,no_annotation,no_annotation,no_annotation
2041,2041,2041,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Indem sie Högne das Schwerdt entreißt und sich damit verwundet.,0,63,stage_direction,7,2,speech_part,,#brynhildis,738.0,FEMALE,no_annotation,no_annotation,no_annotation
2042,2042,2042,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Gramur hilf'!,0,13,character_speech,7,2,,BRYNHILDIS.,#brynhildis,738.0,FEMALE,fear,negative,emotions of anxiety
2043,2043,2043,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Sie sinkt.,0,10,stage_direction,7,2,speech_part,,#brynhildis,738.0,FEMALE,no_annotation,no_annotation,no_annotation
2044,2044,2044,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Ihre Zofen halten sie.,11,33,stage_direction,7,2,speech_part,,#brynhildis,738.0,FEMALE,no_annotation,no_annotation,no_annotation
2045,2045,2045,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Weh' mir!,0,9,character_speech,7,2,,GUNNAR.,#gunnar,739.0,MALE,compassion,negative,emotions of suffering and empathy
2046,2046,2046,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Was bleib' ich nun?,10,29,character_speech,7,2,,GUNNAR.,#gunnar,739.0,MALE,no_annotation,no_annotation,no_annotation
2047,2047,2047,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Ein Todtenbild,
              In dessen knöchernem, kalten Gebäu
              Noch die Gebein' etwas zusammenklappern, –
              Tod ist dein Losungswort, du selbst bist hin.",0,196,character_speech,7,2,,BRYNHILDIS.,#brynhildis,740.0,FEMALE,despair,negative,emotions of anxiety
2048,2048,2048,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Zu ihren Zofen.,0,15,stage_direction,7,2,speech_part,,#brynhildis,740.0,FEMALE,no_annotation,no_annotation,no_annotation
2049,2049,2049,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
               Laßt mich nur sinken auf die goldnen Münzen,
              Reichfunkelnden Kleinode hin, – laßt mich –
              Denn Blut auf Gold erschafft gar kecken Schein.",0,180,character_speech,7,2,,BRYNHILDIS.,#brynhildis,740.0,FEMALE,no_annotation,no_annotation,no_annotation
2050,2050,2050,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Blut ist ja lebend Gold, und Gold – Ihr Kinder –
              Ist ja hellglänzend, schöngeläutert Blut.",195,299,character_speech,7,2,,BRYNHILDIS.,#brynhildis,740.0,FEMALE,suffering,negative,emotions of suffering and empathy
2051,2051,2051,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Es leuchtet aufwärts – aus der Wunden auch
              Leuchtet herab der Strom –",314,397,character_speech,7,2,,BRYNHILDIS.,#brynhildis,740.0,FEMALE,no_annotation,no_annotation,no_annotation
2052,2052,2052,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Ich geh' verloren.",0,33,character_speech,7,2,,GUNNAR.,#gunnar,741.0,MALE,despair,negative,emotions of anxiety
2053,2053,2053,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Sie war mir theu'r und lieb vor aller Welt –
              Hin sie!",48,115,character_speech,7,2,,GUNNAR.,#gunnar,741.0,MALE,love,positive,emotions of affection
2054,2054,2054,GerDracor/fouque-sigurd-der-schlangentoedter.xml,– Fortan die ganze Welt mir feind.,116,150,character_speech,7,2,,GUNNAR.,#gunnar,741.0,MALE,abhorrence,negative,emotions of rejection
2055,2055,2055,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Mein Gunnar!,0,12,character_speech,7,2,,HÖGNE.,#hoegne,742.0,MALE,being moved,being moved,being moved
2056,2056,2056,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Bleib' gesetzt.,13,28,character_speech,7,2,,HÖGNE.,#hoegne,742.0,MALE,no_annotation,no_annotation,no_annotation
2057,2057,2057,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              So sprecht ihr, Thoren.",0,38,character_speech,7,2,,GUNNAR.,#gunnar,743.0,MALE,no_annotation,no_annotation,no_annotation
2058,2058,2058,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Doch keiner weiß, wie mir zu Sinn' nun ist.",53,96,character_speech,7,2,,GUNNAR.,#gunnar,743.0,MALE,suffering,negative,emotions of suffering and empathy
2059,2059,2059,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Sigurd liegt tod, mein alter Schlachtgesell,
              Brynhildens Wunde strömt von Herzensblut,
              Ich bin durchaus im Elend.",111,252,character_speech,7,2,,GUNNAR.,#gunnar,743.0,MALE,suffering,negative,emotions of suffering and empathy
2060,2060,2060,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Thust mir leid,
              Du armer Gunnar, mit den bleichen Wangen.",0,86,character_speech,7,2,,BRYNHILDIS.,#brynhildis,744.0,FEMALE,compassion,negative,emotions of suffering and empathy
2061,2061,2061,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Das ist Heut viel zu spät, blutgier'ges Weib;
              Verlobt verehlicht dich hast du nur mir,
              Und gehst geleitlos nun den schlimmsten Gang.",0,175,character_speech,7,2,,GUNNAR.,#gunnar,745.0,MALE,abhorrence,negative,emotions of rejection
2062,2062,2062,GerDracor/fouque-sigurd-der-schlangentoedter.xml,O hätt' ich das gewußt!,191,214,character_speech,7,2,,GUNNAR.,#gunnar,745.0,MALE,no_annotation,no_annotation,no_annotation
2063,2063,2063,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Nur deiner Schönheit
              Hellstrahlend Licht hielt zu der That mich wach.",215,298,character_speech,7,2,,GUNNAR.,#gunnar,745.0,MALE,"admiration, reverence",positive,emotions of affection
2064,2064,2064,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Trug gegen Trug.,0,16,character_speech,7,2,,BRYNHILDIS.,#brynhildis,746.0,FEMALE,no_annotation,no_annotation,no_annotation
2065,2065,2065,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Niflungen, nehmt vorlieb!",17,42,character_speech,7,2,,BRYNHILDIS.,#brynhildis,746.0,FEMALE,suffering,negative,emotions of suffering and empathy
2066,2066,2066,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Nun, Gunnar, hör' mich an –",0,27,character_speech,7,2,,HÖGNE.,#hoegne,747.0,MALE,no_annotation,no_annotation,no_annotation
2067,2067,2067,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Nachher dein Trösten;
              Jetzt erst mein Bitten dem Gemahl.",0,85,character_speech,7,2,,BRYNHILDIS.,#brynhildis,748.0,FEMALE,no_annotation,no_annotation,no_annotation
2068,2068,2068,GerDracor/fouque-sigurd-der-schlangentoedter.xml,– Hörst du?,86,97,character_speech,7,2,,BRYNHILDIS.,#brynhildis,748.0,FEMALE,no_annotation,no_annotation,no_annotation
2069,2069,2069,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Hörst, Gunnar, meinen Will'n?",112,141,character_speech,7,2,,BRYNHILDIS.,#brynhildis,748.0,FEMALE,no_annotation,no_annotation,no_annotation
2070,2070,2070,GerDracor/fouque-sigurd-der-schlangentoedter.xml,Mit Leib und Seele.,0,19,character_speech,7,2,,GUNNAR.,#gunnar,749.0,MALE,no_annotation,no_annotation,no_annotation
2071,2071,2071,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Laß' einen Scheiterhaufen hoch erbau'n
              Auf nächt'ger Ebne, mein und Sigurds Bett,
              Umher der Teppiche viel reiche Zier,
              Gefärbt von frisch vergoßnem Menschenblut.",0,218,character_speech,7,2,,BRYNHILDIS.,#brynhildis,750.0,FEMALE,no_annotation,no_annotation,no_annotation
2072,2072,2072,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Zu meiner Seiten lagert ihn, den Herrn
              Von Niederland, zu seiner Seiten die,
              So mit ihm fielen; sein dreijähr'ges Kind,
              Das zarte Knäblein Siegmund, dem zunächst
              Guttorm, den Mörder; – dann zu seinem Haupt
              Zwei meiner Dienerschaft, zwei zu den Füßen –
              Noch außerdem der besten Falken zwei –
              O lieber Held, mit deinem Falkenaug'!",233,659,character_speech,7,2,,BRYNHILDIS.,#brynhildis,750.0,FEMALE,love,positive,emotions of affection
2073,2073,2073,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"O, holder Jäger, ziehst nicht mehr zur Jagd!",674,718,character_speech,7,2,,BRYNHILDIS.,#brynhildis,750.0,FEMALE,suffering,negative,emotions of suffering and empathy
2074,2074,2074,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"–
               Auch Gramur lieg' zweischneidig zwischen uns,
              Wie, als auf Hindarfiall gemeinschaftlich
              Das Brautbett uns vereinigt und getrennt.",719,893,character_speech,7,2,,BRYNHILDIS.,#brynhildis,750.0,FEMALE,no_annotation,no_annotation,no_annotation
2075,2075,2075,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"–
              Wenn arme Leut' aus Fürstenthüren gehn,
              Schlägt hinter ihrem Tritt die Thüre zu,
              Denn kein Gefolg geht nach – das treff' uns nicht.",894,1069,character_speech,7,2,,BRYNHILDIS.,#brynhildis,750.0,FEMALE,no_annotation,no_annotation,no_annotation
2076,2076,2076,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"–
              Nur klein ist unsrer Todtenhochzeit Pracht,
              Wenn acht der Zofen, acht der Diener auch,
              Die mir, der Braut, mein Vater einst geschenkt
              Mit brennen in des Scheiterhaufens Gluth,
              Zusammt den Andern, die mit Sigurd fielen.",1070,1360,character_speech,7,2,,BRYNHILDIS.,#brynhildis,750.0,FEMALE,no_annotation,no_annotation,no_annotation
2077,2077,2077,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"–
              Thust du, warum ich bat, o Gunnar?",1361,1411,character_speech,7,2,,BRYNHILDIS.,#brynhildis,750.0,FEMALE,no_annotation,no_annotation,no_annotation
2078,2078,2078,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"
              Schon
              Erhebt den Scheiterhaufen mein Gebot,
              Senkt mich zugleich abwärts von aller Lust.",0,130,character_speech,7,2,,GUNNAR.,#gunnar,751.0,MALE,joy,positive,emotions of pleasure
2079,2079,2079,GerDracor/fouque-sigurd-der-schlangentoedter.xml,"Ach, träum' nicht.",0,18,character_speech,7,2,,HÖGNE.,#hoegne,752.0,MALE,no_annotation,no_annotation,no_annotation
